날짜,코스피종가,날짜,코스닥종가,날짜,나스닥종가,날짜,환율종가,날짜,항셍종가
20150223,"1,968.39",20150223,615.52,20150414,"4,977.30",20150702,"1,123.50",20150224,"24,750.07"
20150217,"1,961.45",20150217,609.1,20150413,"4,988.30",20150701,"1,125.21",20150223,"24,836.76"
20150216,"1,958.23",20150216,610.16,20150410,"4,996.00",20150630,"1,120.03",20150218,"24,832.08"
20150213,"1,957.50",20150213,608.07,20150409,"4,974.60",20150629,"1,120.16",20150217,"24,784.88"
20150212,"1,941.63",20150212,602.24,20150408,"4,950.80",20150626,"1,122.95",20150216,"24,726.53"
20150211,"1,945.70",20150211,601.41,20150407,"4,910.20",20150625,"1,111.98",20150213,"24,682.54"
20150210,"1,935.86",20150210,592.95,20150406,"4,917.30",20150624,"1,110.18",20150212,"24,422.15"
20150209,"1,947.00",20150209,593.75,20150402,"4,886.90",20150623,"1,106.73",20150211,"24,315.02"
20150206,"1,955.52",20150206,604.13,20150401,"4,880.20",20150622,"1,101.38",20150210,"24,528.10"
20150205,"1,952.84",20150205,600.81,20150331,"4,900.90",20150619,"1,103.20",20150209,"24,521.00"
20150204,"1,962.79",20150204,598.23,20150330,"4,947.40",20150618,"1,105.58",20150206,"24,679.39"
20150203,"1,951.96",20150203,593.31,20150327,"4,891.20",20150617,"1,115.15",20150205,"24,765.49"
20150202,"1,952.68",20150202,590.27,20150326,"4,863.40",20150616,"1,118.74",20150204,"24,679.76"
20150130,"1,949.26",20150130,591.58,20150325,"4,876.50",20150615,"1,116.62",20150203,"24,554.78"
20150129,"1,951.02",20150129,593.12,20150324,"4,994.70",20150612,"1,112.17",20150202,"24,484.74"
20150128,"1,961.58",20150128,594.39,20150323,"5,011.00",20150611,"1,113.44",20150130,"24,507.05"
20150127,"1,952.40",20150127,587.84,20150320,"5,026.40",20150610,"1,110.86",20150129,"24,595.85"
20150126,"1,935.68",20150126,590.34,20150319,"4,992.40",20150609,"1,121.45",20150128,"24,861.81"
20150123,"1,936.09",20150123,589.31,20150318,"4,982.80",20150608,"1,118.87",20150127,"24,807.28"
20150122,"1,920.82",20150122,578.42,20150317,"4,937.40",20150605,"1,124.54",20150126,"24,909.90"
20150121,"1,921.23",20150121,584.34,20150316,"4,929.50",20150604,"1,113.65",20150123,"24,850.45"
20150120,"1,918.31",20150120,582.27,20150313,"4,871.80",20150603,"1,107.51",20150122,"24,522.63"
20150119,"1,902.62",20150119,577.94,20150312,"4,893.30",20150602,"1,107.58",20150121,"24,352.58"
20150116,"1,888.13",20150116,577.41,20150311,"4,849.90",20150601,"1,116.20",20150120,"23,951.16"
20150115,"1,914.14",20150115,581.39,20150310,"4,859.80",20150529,"1,113.01",20150119,"23,738.49"
20150114,"1,913.66",20150114,574.17,20150309,"4,942.40",20150528,"1,108.68",20150116,"24,103.52"
20150113,"1,917.14",20150113,571,20150306,"4,927.40",20150527,"1,109.43",20150115,"24,350.91"
20150112,"1,920.95",20150112,574.76,20150305,"4,982.80",20150526,"1,107.92",20150114,"24,112.60"
20150109,"1,924.70",20150109,572.99,20150304,"4,967.10",20150525,"1,096.96",20150113,"24,215.97"
20150108,"1,904.65",20150108,566.43,20150303,"4,979.90",20150522,"1,096.68",20150112,"24,026.46"
20150107,"1,883.83",20150107,561.32,20150302,"5,008.10",20150521,"1,093.32",20150109,"23,919.95"
20150106,"1,882.45",20150106,558.9,20150227,"4,963.50",20150520,"1,096.28",20150108,"23,835.53"
20150105,"1,915.75",20150105,561.25,20150226,"4,987.90",20150519,"1,095.37",20150107,"23,681.26"
20150102,"1,926.44",20150102,553.73,20150225,"4,967.10",20150518,"1,090.45",20150106,"23,485.41"
20141230,"1,915.59",20141230,542.97,20150224,"4,968.10",20150515,"1,083.72",20150105,"23,721.32"
20141229,"1,927.86",20141229,539.22,20150223,"4,961.00",20150514,"1,088.61",20150102,"23,857.82"
20141226,"1,948.16",20141226,535.17,20150220,"4,956.00",20150513,"1,092.97",20141231,"23,605.04"
20141224,"1,946.61",20141224,536.89,20150219,"4,924.70",20150512,"1,093.24",20141230,"23,501.10"
20141223,"1,939.02",20141223,534.65,20150218,"4,906.40",20150511,"1,097.14",20141229,"23,773.18"
20141222,"1,943.12",20141222,536.78,20150217,"4,899.30",20150508,"1,087.99",20141224,"23,349.34"
20141219,"1,929.98",20141219,535.51,20150213,"4,893.80",20150507,"1,094.01",20141223,"23,333.69"
20141218,"1,897.50",20141218,527.52,20150212,"4,857.60",20150506,"1,080.35",20141222,"23,408.57"
20141217,"1,900.16",20141217,533.06,20150211,"4,801.20",20150505,"1,081.34",20141219,"23,116.63"
20141216,"1,904.13",20141216,534.15,20150210,"4,787.60",20150504,"1,081.83",20141218,"22,832.21"
20141215,"1,920.36",20141215,538.09,20150209,"4,726.00",20150501,"1,081.35",20141217,"22,585.84"
20141212,"1,921.71",20141212,533.67,20150206,"4,744.40",20150430,"1,077.34",20141216,"22,670.50"
20141211,"1,916.59",20141211,537.21,20150205,"4,765.10",20150429,"1,070.32",20141215,"23,027.85"
20141210,"1,945.56",20141210,541.96,20150204,"4,716.70",20150428,"1,064.38",20141212,"23,249.20"
20141209,"1,970.95",20141209,546.57,20150203,"4,727.70",20150427,"1,069.01",20141211,"23,312.54"
20141208,"1,978.95",20141208,551.4,20150202,"4,676.70",20150424,"1,076.39",20141210,"23,524.52"
20141205,"1,986.62",20141205,550.85,20150130,"4,635.20",20150423,"1,080.97",20141209,"23,485.83"
20141204,"1,986.61",20141204,548.16,20150129,"4,683.40",20150422,"1,084.07",20141208,"24,047.67"
20141203,"1,969.91",20141203,545.02,20150128,"4,638.00",20150421,"1,083.02",20141205,"24,002.64"
20141202,"1,965.83",20141202,541.53,20150127,"4,681.50",20150420,"1,083.25",20141204,"23,832.56"
20141201,"1,965.22",20141201,539.45,20150126,"4,771.80",20150417,"1,083.79",20141203,"23,428.62"
20141128,"1,980.78",20141128,545.08,20150123,"4,757.90",20150416,"1,084.45",20141202,"23,654.30"
20141127,"1,982.09",20141127,545.97,20150122,"4,750.40",20150415,"1,092.34",20141201,"23,367.45"
20141126,"1,980.84",20141126,547.34,20150121,"4,667.40",20150414,"1,092.06",20141128,"23,987.45"
20141125,"1,980.21",20141125,546.34,20150120,"4,654.90",20150413,"1,101.64",20141127,"24,004.28"
20141124,"1,978.54",20141124,541.93,20150116,"4,634.40",20150410,"1,093.96",20141126,"24,111.98"
20141121,"1,964.84",20141121,543.98,20150115,"4,570.80",20150409,"1,096.74",20141125,"23,843.91"
20141120,"1,958.04",20141120,539.93,20150114,"4,639.30",20150408,"1,092.93",20141124,"23,893.14"
20141119,"1,966.87",20141119,540.84,20150113,"4,661.50",20150407,"1,095.57",20141121,"23,437.12"
20141118,"1,967.01",20141118,536.2,20150112,"4,664.70",20150406,"1,086.13",20141120,"23,349.64"
20141117,"1,943.63",20141117,531.18,20150109,"4,704.10",20150403,"1,086.48",20141119,"23,373.31"
20141114,"1,945.14",20141114,541.93,20150108,"4,736.20",20150402,"1,091.29",20141118,"23,529.17"
20141113,"1,960.51",20141113,547.7,20150107,"4,650.50",20150401,"1,098.30",20141117,"23,797.08"
20141112,"1,967.27",20141112,546.46,20150106,"4,592.70",20150331,"1,108.99",20141114,"24,087.38"
20141111,"1,963.00",20141111,545.13,20150105,"4,652.60",20150330,"1,107.49",20141113,"24,019.94"
20141110,"1,958.23",20141110,539.22,20150102,"4,726.80",20150327,"1,103.73",20141112,"23,938.18"
20141107,"1,939.87",20141107,539.9,20141231,"4,736.00",20150326,"1,105.07",20141111,"23,808.28"
20141106,"1,936.48",20141106,531.81,20141230,"4,777.40",20150325,"1,101.90",20141110,"23,744.70"
20141105,"1,931.43",20141105,540.27,20141229,"4,806.90",20150324,"1,103.69",20141107,"23,550.24"
20141104,"1,935.19",20141104,542.16,20141226,"4,806.90",20150323,"1,106.73",20141106,"23,649.31"
20141103,"1,952.97",20141103,552.47,20141224,"4,773.50",20150320,"1,113.51",20141105,"23,695.62"
20141031,"1,964.43",20141031,558.7,20141223,"4,765.40",20150319,"1,122.03",20141104,"23,845.66"
20141030,"1,958.93",20141030,557.86,20141222,"4,781.40",20150318,"1,111.66",20141103,"23,915.97"
20141029,"1,961.17",20141029,561.03,20141219,"4,765.40",20150317,"1,129.30",20141031,"23,998.06"
20141028,"1,925.68",20141028,562.29,20141218,"4,748.40",20150316,"1,131.91",20141030,"23,702.04"
20141027,"1,931.97",20141027,559.92,20141217,"4,644.30",20150313,"1,138.12",20141029,"23,819.87"
20141024,"1,925.69",20141024,560.66,20141216,"4,547.80",20150312,"1,125.64",20141028,"23,520.36"
20141023,"1,931.65",20141023,564.31,20141215,"4,605.20",20150311,"1,132.08",20141027,"23,143.23"
20141022,"1,936.97",20141022,564.52,20141212,"4,653.60",20150310,"1,127.41",20141024,"23,302.20"
20141021,"1,915.28",20141021,557.54,20141211,"4,708.20",20150309,"1,115.00",20141023,"23,333.18"
20141020,"1,930.06",20141020,556.01,20141210,"4,684.00",20150306,"1,110.81",20141022,"23,403.97"
20141017,"1,900.66",20141017,547.7,20141209,"4,766.50",20150305,"1,102.35",20141021,"23,088.58"
20141016,"1,918.83",20141016,545.49,20141208,"4,740.70",20150304,"1,101.52",20141020,"23,070.26"
20141015,"1,925.91",20141015,545.51,20141205,"4,780.80",20150303,"1,096.83",20141017,"23,023.21"
20141014,"1,929.25",20141014,544.05,20141204,"4,769.40",20150302,"1,103.05",20141016,"22,900.94"
20141013,"1,927.21",20141013,534.31,20141203,"4,774.50",20150227,"1,101.28",20141015,"23,140.05"
20141010,"1,940.92",20141010,555.95,20141202,"4,755.80",20150226,"1,102.65",20141014,"23,047.97"
20141008,"1,965.25",20141008,566.74,20141201,"4,727.40",20150225,"1,100.71",20141013,"23,143.38"
20141007,"1,972.91",20141007,562.82,20141128,"4,791.60",20150224,"1,105.83",20141010,"23,088.54"
20141006,"1,968.39",20141006,566.27,20141126,"4,787.30",20150223,"1,108.40",20141009,"23,534.53"
20141002,"1,976.16",20141002,569.84,20141125,"4,758.30",20150220,"1,110.56",20141008,"23,263.33"
20141001,"1,991.54",20141001,566.99,20141124,"4,754.90",20150219,"1,111.82",20141007,"23,422.52"
20140930,"2,020.09",20140930,573.22,20141121,"4,713.00",20150218,"1,108.62",20141006,"23,315.04"
20140929,"2,026.60",20140929,569.27,20141120,"4,701.90",20150217,"1,108.87",20141003,"23,064.56"
20140926,"2,031.64",20140926,577.66,20141119,"4,675.70",20150216,"1,101.77",20140930,"22,932.98"
20140925,"2,034.11",20140925,577.48,20141118,"4,702.40",20150213,"1,097.88",20140929,"23,229.21"
20140924,"2,035.64",20140924,580.42,20141117,"4,671.00",20150212,"1,101.56",20140926,"23,678.41"
20140923,"2,028.91",20140923,575.56,20141114,"4,688.50",20150211,"1,108.25",20140925,"23,768.13"
20140922,"2,039.27",20140922,577.35,20141113,"4,680.10",20150210,"1,099.30",20140924,"23,921.61"
20140919,"2,053.82",20140919,581.38,20141112,"4,675.10",20150209,"1,095.23",20140923,"23,837.07"
20140918,"2,047.74",20140918,576.97,20141111,"4,660.60",20150206,"1,098.01",20140922,"23,955.49"
20140917,"2,062.61",20140917,574.98,20141110,"4,651.60",20150205,"1,086.54",20140919,"24,306.16"
20140916,"2,042.92",20140916,572.36,20141107,"4,632.50",20150204,"1,088.09",20140918,"24,168.72"
20140915,"2,035.82",20140915,565.77,20141106,"4,638.50",20150203,"1,093.04",20140917,"24,376.41"
20140912,"2,041.86",20140912,570.65,20141105,"4,620.70",20150202,"1,099.45",20140916,"24,136.01"
20140911,"2,034.16",20140911,573.7,20141104,"4,623.60",20150130,"1,102.40",20140915,"24,356.99"
20140905,"2,049.41",20140908,572.37,20141103,"4,638.90",20150129,"1,099.96",20140912,"24,595.32"
20140904,"2,056.26",20140905,572.37,20141031,"4,630.70",20150128,"1,085.87",20140911,"24,662.64"
20140903,"2,051.20",20140904,568.9,20141030,"4,566.10",20150127,"1,078.01",20140910,"24,705.36"
20140902,"2,051.58",20140903,571.4,20141029,"4,549.20",20150126,"1,080.70",20140908,"25,190.45"
20140901,"2,067.86",20140902,568.74,20141028,"4,564.30",20150123,"1,077.51",20140905,"25,240.15"
20140829,"2,068.54",20140901,566.95,20141027,"4,485.90",20150122,"1,085.24",20140904,"25,297.92"
20140828,"2,075.76",20140829,570.2,20141024,"4,483.70",20150121,"1,082.30",20140903,"25,317.95"
20140827,"2,074.93",20140828,570.24,20141023,"4,452.80",20150120,"1,088.02",20140902,"24,749.02"
20140826,"2,068.05",20140827,567.23,20141022,"4,382.90",20150119,"1,079.40",20140901,"24,752.09"
20140825,"2,060.89",20140826,568.24,20141021,"4,419.50",20150116,"1,079.07",20140829,"24,742.06"
20140822,"2,056.70",20140825,564.4,20141020,"4,316.10",20150115,"1,075.69",20140828,"24,741.00"
20140821,"2,044.21",20140822,566.35,20141017,"4,258.40",20150114,"1,082.85",20140827,"24,918.75"
20140820,"2,072.78",20140821,562.52,20141016,"4,217.40",20150113,"1,078.78",20140826,"25,074.50"
20140819,"2,071.14",20140820,561.96,20141015,"4,215.30",20150112,"1,082.72",20140825,"25,166.91"
20140818,"2,053.13",20140819,562.66,20141014,"4,227.20",20150109,"1,085.82",20140822,"25,112.23"
20140814,"2,063.22",20140818,561.1,20141013,"4,213.70",20150108,"1,095.51",20140821,"24,994.10"
20140813,"2,062.36",20140814,558.18,20141010,"4,276.20",20150107,"1,098.74",20140820,"25,159.76"
20140812,"2,041.47",20140813,551.73,20141009,"4,378.30",20150106,"1,099.00",20140819,"25,122.95"
20140811,"2,039.37",20140812,545.76,20141008,"4,468.60",20150105,"1,109.93",20140818,"24,955.46"
20140808,"2,031.10",20140811,546.3,20141007,"4,385.20",20150102,"1,106.92",20140815,"24,954.94"
20140807,"2,054.51",20140808,544.24,20141006,"4,454.80",20150101,"1,092.45",20140814,"24,801.36"
20140806,"2,060.73",20140807,547.11,20141003,"4,475.60",20141231,"1,093.90",20140813,"24,890.34"
20140805,"2,066.26",20140806,548.43,20141002,"4,430.20",20141230,"1,096.92",20140812,"24,689.41"
20140804,"2,080.42",20140805,547.75,20141001,"4,422.10",20141229,"1,100.30",20140811,"24,646.02"
20140801,"2,073.10",20140804,549.61,20140930,"4,493.40",20141226,"1,099.80",20140808,"24,331.41"
20140731,"2,076.12",20140801,541.09,20140929,"4,505.90",20141225,"1,101.85",20140807,"24,387.56"
20140730,"2,082.61",20140731,536.32,20140926,"4,512.20",20141224,"1,104.35",20140806,"24,584.13"
20140729,"2,061.97",20140730,541.81,20140925,"4,466.80",20141223,"1,106.57",20140805,"24,648.26"
20140728,"2,048.81",20140729,541.82,20140924,"4,555.20",20141222,"1,100.12",20140804,"24,600.08"
20140725,"2,033.85",20140728,552.98,20140923,"4,508.70",20141219,"1,100.11",20140801,"24,532.43"
20140724,"2,026.62",20140725,562.78,20140922,"4,527.70",20141218,"1,099.74",20140731,"24,756.85"
20140723,"2,028.32",20140724,559.67,20140919,"4,579.80",20141217,"1,097.16",20140730,"24,732.21"
20140722,"2,028.93",20140723,563.14,20140918,"4,593.40",20141216,"1,081.01",20140729,"24,640.53"
20140721,"2,018.50",20140722,564.93,20140917,"4,562.20",20141215,"1,097.77",20140728,"24,428.63"
20140718,"2,019.42",20140721,561.75,20140916,"4,552.80",20141212,"1,104.35",20140725,"24,216.01"
20140717,"2,020.90",20140718,560.26,20140915,"4,518.90",20141211,"1,102.85",20140724,"24,141.50"
20140716,"2,013.48",20140717,558.94,20140912,"4,567.60",20141210,"1,101.62",20140723,"23,971.87"
20140715,"2,012.72",20140716,555.27,20140911,"4,591.80",20141209,"1,104.93",20140722,"23,782.11"
20140714,"1,993.88",20140715,559.15,20140910,"4,586.50",20141208,"1,112.06",20140721,"23,387.14"
20140711,"1,988.74",20140714,561.5,20140909,"4,552.30",20141205,"1,121.60",20140718,"23,454.79"
20140710,"2,002.84",20140711,556.58,20140908,"4,592.30",20141204,"1,112.36",20140717,"23,520.87"
20140709,"2,000.50",20140710,559.32,20140905,"4,582.90",20141203,"1,116.11",20140716,"23,523.28"
20140708,"2,006.66",20140709,555.84,20140904,"4,562.30",20141202,"1,115.32",20140715,"23,459.96"
20140707,"2,005.12",20140708,554.9,20140903,"4,572.60",20141201,"1,110.09",20140714,"23,346.67"
20140704,"2,009.66",20140707,553.15,20140902,"4,598.20",20141128,"1,113.17",20140711,"23,233.45"
20140703,"2,010.97",20140704,552.9,20140829,"4,580.30",20141127,"1,100.32",20140710,"23,238.99"
20140702,"2,015.28",20140703,550.68,20140828,"4,557.70",20141126,"1,103.74",20140709,"23,176.07"
20140701,"1,999.00",20140702,549.03,20140827,"4,569.60",20141125,"1,110.22",20140708,"23,541.38"
20140630,"2,002.21",20140701,544.9,20140826,"4,570.60",20141124,"1,114.02",20140707,"23,540.92"
20140627,"1,988.51",20140630,537.06,20140825,"4,557.40",20141121,"1,111.25",20140704,"23,546.36"
20140626,"1,995.05",20140627,531.43,20140822,"4,538.50",20141120,"1,111.91",20140703,"23,531.44"
20140625,"1,981.77",20140626,530.04,20140821,"4,532.10",20141119,"1,113.80",20140702,"23,549.62"
20140624,"1,994.35",20140625,527.26,20140820,"4,526.50",20141118,"1,100.85",20140630,"23,190.72"
20140623,"1,974.92",20140624,529.49,20140819,"4,527.50",20141117,"1,100.93",20140627,"23,221.52"
20140620,"1,968.07",20140623,529.96,20140818,"4,508.30",20141114,"1,100.84",20140626,"23,197.83"
20140619,"1,992.03",20140620,536.69,20140815,"4,464.90",20141113,"1,096.68",20140625,"22,866.70"
20140618,"1,989.49",20140619,536.79,20140814,"4,453.00",20141112,"1,095.66",20140624,"22,880.64"
20140617,"2,001.55",20140618,537.05,20140813,"4,434.10",20141111,"1,094.72",20140623,"22,804.81"
20140616,"1,993.59",20140617,537.9,20140812,"4,389.30",20141110,"1,090.29",20140620,"23,194.06"
20140613,"1,990.85",20140616,536.02,20140811,"4,401.30",20141107,"1,086.84",20140619,"23,167.73"
20140612,"2,011.65",20140613,536.34,20140808,"4,370.90",20141106,"1,091.00",20140618,"23,181.72"
20140611,"2,014.67",20140612,536.14,20140807,"4,335.00",20141105,"1,090.54",20140617,"23,203.59"
20140610,"2,011.80",20140611,533.3,20140806,"4,355.00",20141104,"1,078.09",20140616,"23,300.67"
20140609,"1,990.04",20140610,532.64,20140805,"4,352.80",20141103,"1,083.15",20140613,"23,319.17"
20140605,"1,995.48",20140609,524.03,20140804,"4,383.90",20141031,"1,073.60",20140612,"23,175.02"
20140603,"2,008.56",20140605,523.12,20140801,"4,352.60",20141030,"1,054.67",20140611,"23,257.29"
20140602,"2,002.00",20140603,531.28,20140731,"4,369.80",20141029,"1,054.19",20140610,"23,315.74"
20140530,"1,994.96",20140602,535.15,20140730,"4,462.90",20141028,"1,048.03",20140609,"23,117.47"
20140529,"2,012.26",20140530,546.53,20140729,"4,442.70",20141027,"1,051.03",20140606,"22,951.00"
20140528,"2,017.06",20140529,549.61,20140728,"4,444.90",20141024,"1,057.50",20140605,"23,109.66"
20140527,"1,997.63",20140528,549.96,20140725,"4,449.60",20141023,"1,060.50",20140604,"23,151.71"
20140526,"2,010.35",20140527,547.97,20140724,"4,472.10",20141022,"1,053.74",20140603,"23,291.04"
20140523,"2,017.17",20140526,548.83,20140723,"4,473.70",20141021,"1,055.30",20140530,"23,081.65"
20140522,"2,015.59",20140523,549.7,20140722,"4,456.00",20141020,"1,056.20",20140529,"23,010.14"
20140521,"2,008.33",20140522,546.75,20140721,"4,424.70",20141017,"1,063.37",20140528,"23,080.03"
20140520,"2,011.26",20140521,545.59,20140718,"4,432.10",20141016,"1,061.07",20140527,"22,944.30"
20140519,"2,015.14",20140520,542.96,20140717,"4,363.50",20141015,"1,060.97",20140526,"22,963.18"
20140516,"2,013.44",20140519,546.81,20140716,"4,426.00",20141014,"1,065.78",20140523,"22,965.86"
20140515,"2,010.20",20140516,557.59,20140715,"4,416.40",20141013,"1,067.10",20140522,"22,953.76"
20140514,"2,010.83",20140515,561.75,20140714,"4,440.40",20141010,"1,074.10",20140521,"22,836.52"
20140513,"1,982.93",20140514,560.3,20140711,"4,415.50",20141009,"1,063.60",20140520,"22,834.68"
20140512,"1,964.94",20140513,557.16,20140710,"4,396.20",20141008,"1,075.40",20140519,"22,704.50"
20140509,"1,956.55",20140512,551.4,20140709,"4,419.00",20141007,"1,069.65",20140516,"22,712.91"
20140508,"1,950.60",20140509,550.19,20140708,"4,391.50",20141006,"1,068.90",20140515,"22,730.86"
20140507,"1,939.88",20140508,546.89,20140707,"4,451.50",20141003,"1,061.35",20140514,"22,582.77"
20140502,"1,959.44",20140507,550.35,20140703,"4,485.90",20141002,"1,061.35",20140513,"22,352.38"
20140430,"1,961.79",20140502,558.66,20140702,"4,457.70",20141001,"1,062.95",20140512,"22,261.61"
20140429,"1,964.77",20140430,559.34,20140701,"4,458.60",20140930,"1,054.95",20140509,"21,862.99"
20140428,"1,969.26",20140429,556.97,20140630,"4,408.20",20140929,"1,053.40",20140508,"21,837.12"
20140425,"1,971.66",20140428,556.96,20140627,"4,397.90",20140926,"1,044.35",20140507,"21,746.26"
20140424,"1,998.34",20140425,556.48,20140626,"4,379.00",20140925,"1,043.65",20140505,"21,976.33"
20140423,"2,000.37",20140424,561.12,20140625,"4,379.80",20140924,"1,040.02",20140502,"22,260.67"
